sales_data
activity_type;timestamp;user_id;description;salesperson;date_joined
Registration;2021-11-10 15:23:17;457191;Hard knowledge business activity much lawyer.;Andy;2020-05-17 00:00:00
Registration;2021-01-13 17:05:54;937245;Game front guy certain.;Andy;2020-05-17 00:00:00
Registration;2022-06-23 21:47:22;6492;Page writer enough hour evening close.;Andy;2020-05-17 00:00:00
Registration;2020-08-17 02:19:28;525753;Authority must serve wait bill federal life.;Andy;2020-05-17 00:00:00
Registration;2020-06-29 11:58:21;410958;Campaign owner back lot.;Andy;2020-05-17 00:00:00
Registration;2020-10-21 20:11:20;30413;Resource hour owner job industry operation.;Andy;2020-05-17 00:00:00
Registration;2023-05-04 02:11:54;287089;Enough single could describe realize.;Andy;2020-05-17 00:00:00
Registration;2022-02-27 15:27:37;762676;Onto resource away consumer act debate.;Andy;2020-05-17 00:00:00
Registration;2020-06-27 03:39:45;8987;Specific spring attention why.;Andy;2020-05-17 00:00:00
Registration;2023-06-17 10:35:40;894280;Property child nothing return serve security design sound.;Andy;2020-05-17 00:00:00
Registration;2022-11-16 00:42:52;647464;Carry past TV.;Andy;2020-05-17 00:00:00
Registration;2021-12-07 12:26:37;741168;Paper show produce station sign.;Andy;2020-05-17 00:00:00
Registration;2020-09-17 08:44:08;101996;Drive quality effort fly.;Andy;2020-05-17 00:00:00
Registration;2021-09-30 22:50:06;315170;Special along process impact process.;Andy;2020-05-17 00:00:00
Registration;2022-08-20 19:55:07;346967;Feeling sometimes front something say child behavior health.;Andy;2020-05-17 00:00:00
Registration;2021-02-17 16:11:50;205948;Sport nor arrive well.;Andy;2020-05-17 00:00:00
Registration;2020-11-19 00:29:27;553126;Share what project ago none suddenly.;Andy;2020-05-17 00:00:00
Registration;2023-05-07 21:58:20;504274;American number century.;Andy;2020-05-17 00:00:00
Registration;2020-12-31 14:55:19;330080;Pick clearly fast half last light.;Andy;2020-05-17 00:00:00
Registration;2021-03-04 13:31:57;901591;Drug try former within spend.;Andy;2020-05-17 00:00:00
Registration;2021-10-05 23:17:32;585935;Increase no itself notice.;Andy;2020-05-17 00:00:00
Registration;2020-08-19 17:48:42;352166;Clear clear offer item administration have garden owner.;Andy;2020-05-17 00:00:00
Registration;2021-01-18 05:36:38;895073;Value receive item.;Andy;2020-05-17 00:00:00
Registration;2022-06-10 19:43:35;357665;Medical if black politics need sing.;Andy;2020-05-17 00:00:00
Registration;2021-10-09 05:10:09;114695;Us dark six.;Andy;2020-05-17 00:00:00
Registration;2021-03-20 23:30:17;748565;Home relate message carry who be.;Andy;2020-05-17 00:00:00
Registration;2021-09-27 22:21:14;929885;Agree speech assume college high simple do.;Andy;2020-05-17 00:00:00
Registration;2022-03-31 23:28:56;432397;Magazine apply major become culture girl.;Andy;2020-05-17 00:00:00
Registration;2020-09-13 03:10:55;518267;Account race address fire call.;Andy;2020-05-17 00:00:00
Registration;2021-02-24 15:19:53;28386;Common time adult thank source bag detail.;Andy;2020-05-17 00:00:00
Registration;2022-02-28 11:38:26;363333;Write community wonder.;Andy;2020-05-17 00:00:00
Registration;2022-03-31 22:46:13;452834;Evening bring speech industry.;Andy;2020-05-17 00:00:00
Registration;2020-06-05 21:38:32;263927;Road less indicate arrive life tree.;Andy;2020-05-17 00:00:00
Registration;2020-11-02 18:24:11;733524;East five democratic institution performance.;Andy;2020-05-17 00:00:00
Registration;2021-10-13 22:39:50;531291;Third state garden official player total.;Andy;2020-05-17 00:00:00
Registration;2020-08-29 07:31:45;927897;Realize ask include your result.;Andy;2020-05-17 00:00:00
Registration;2021-05-26 02:58:07;322271;Third for rest example clearly either.;Andy;2020-05-17 00:00:00
Registration;2021-09-05 18:15:50;639215;Minute professional daughter.;Andy;2020-05-17 00:00:00
Registration;2021-12-22 21:17:21;151927;Public throw very conference account.;Andy;2020-05-17 00:00:00
Registration;2022-05-24 10:38:51;584142;Base there owner group none.;Andy;2020-05-17 00:00:00
Registration;2022-05-28 06:55:28;483461;Parent anyone must no.;Andy;2020-05-17 00:00:00
Registration;2022-03-13 17:27:48;675648;Return relationship example Mrs trial player.;Andy;2020-05-17 00:00:00
Registration;2020-12-13 02:20:35;945852;Standard under court start pattern herself as.;Andy;2020-05-17 00:00:00
Registration;2022-10-23 00:20:06;396104;Development window sit scene thousand.;Andy;2020-05-17 00:00:00
Registration;2023-03-26 10:04:48;274393;Evening perhaps window seat.;Andy;2020-05-17 00:00:00
Registration;2020-12-28 19:04:46;476740;Meet hour word force ball model.;Andy;2020-05-17 00:00:00
Registration;2022-08-01 13:12:34;163623;Your table check.;Andy;2020-05-17 00:00:00
Registration;2020-12-08 07:53:21;99110;Reason range then agency trip color century building.;Andy;2020-05-17 00:00:00
Registration;2020-12-22 17:08:37;686613;Under next chance detail manage music hand.;Andy;2020-05-17 00:00:00
Registration;2021-03-05 09:48:44;283129;Fall at because look stand.;Andy;2020-05-17 00:00:00
Registration;2023-06-08 22:20:52;424901;Agreement year sport pattern.;Andy;2020-05-17 00:00:00
Registration;2022-09-21 13:40:48;459445;Risk mission under movie point.;Andy;2020-05-17 00:00:00
Registration;2021-05-21 13:29:55;507277;Difference card stay family at reflect law thus.;Andy;2020-05-17 00:00:00
Registration;2020-11-19 06:08:46;995080;Sell service within design side.;Andy;2020-05-17 00:00:00
Registration;2023-01-19 02:18:23;137920;Say if discussion if.;Andy;2020-05-17 00:00:00
Registration;2020-09-21 07:22:31;961434;Rather language service democratic night cost Republican.;Andy;2020-05-17 00:00:00
Registration;2021-07-01 12:27:22;280186;Eat instead himself then why beat various.;Andy;2020-05-17 00:00:00
Registration;2022-05-29 10:11:34;814467;Strategy chance need sure best give around idea.;Andy;2020-05-17 00:00:00
Registration;2023-05-24 01:35:31;848656;Manage generation remain anything.;Andy;2020-05-17 00:00:00
Registration;2021-08-23 15:33:02;930270;Participant agency father own smile as heavy.;Andy;2020-05-17 00:00:00
Registration;2022-05-18 22:40:43;179311;Big final cultural cold son little.;Andy;2020-05-17 00:00:00
Registration;2022-11-03 10:24:04;219453;Forward throughout type law such sort sometimes few.;Andy;2020-05-17 00:00:00
Registration;2022-06-23 15:01:52;55602;Better success enjoy conference training group.;Andy;2020-05-17 00:00:00
Registration;2022-03-09 13:59:54;409038;Yet budget soon join them.;Andy;2020-05-17 00:00:00
Registration;2022-07-18 18:50:22;465527;Simple key strong thus decision traditional land often.;Andy;2020-05-17 00:00:00
Registration;2021-07-04 07:22:55;229771;Fall property head real.;Andy;2020-05-17 00:00:00
Registration;2022-02-25 05:10:09;293194;Have hospital may resource.;Andy;2020-05-17 00:00:00
Registration;2020-12-27 07:09:27;503316;Person beyond upon stuff rather assume arrive.;Andy;2020-05-17 00:00:00
Registration;2021-05-21 10:11:14;888753;Seat sit story station.;Andy;2020-05-17 00:00:00
Registration;2022-05-08 10:43:24;319003;Risk game significant back.;Andy;2020-05-17 00:00:00
Registration;2023-01-19 10:54:51;35599;Dinner available measure term break young around.;Andy;2020-05-17 00:00:00
Registration;2023-04-05 23:32:20;582914;Budget between people form put hundred record.;Andy;2020-05-17 00:00:00
Registration;2020-10-21 03:43:44;958467;Involve career apply perform.;Andy;2020-05-17 00:00:00
Registration;2021-02-24 07:51:23;538873;System she girl plant seem.;Andy;2020-05-17 00:00:00
Registration;2021-09-19 14:51:27;826496;Trade rest building.;Andy;2020-05-17 00:00:00
Registration;2021-12-15 09:37:45;654258;Chance coach road both six.;Andy;2020-05-17 00:00:00
Registration;2022-01-25 04:29:28;541508;Five knowledge media coach option less company up.;Andy;2020-05-17 00:00:00
Registration;2023-02-14 11:46:36;96861;Media woman focus by hot family go claim.;Andy;2020-05-17 00:00:00
Registration;2022-07-23 17:19:12;749906;Majority by Congress spring land.;Andy;2020-05-17 00:00:00
Registration;2021-08-11 19:52:12;663882;Man might market thank.;Andy;2020-05-17 00:00:00
Registration;2020-07-22 06:47:17;469396;Rise address debate family field natural stop.;Andy;2020-05-17 00:00:00
Registration;2022-07-29 15:21:31;140850;Perhaps trip billion high campaign.;Andy;2020-05-17 00:00:00
Registration;2021-02-24 07:33:45;102983;Bar although but number simple field.;Andy;2020-05-17 00:00:00
Registration;2020-08-08 14:51:27;852581;Section check federal have a street fight.;Andy;2020-05-17 00:00:00
Registration;2023-04-15 19:33:58;644437;Capital feel need church would.;Andy;2020-05-17 00:00:00
Registration;2022-09-01 14:30:01;181859;Pay eight pass party couple feel.;Andy;2020-05-17 00:00:00
Registration;2021-09-08 07:14:00;869494;Bring through article explain.;Andy;2020-05-17 00:00:00
Registration;2020-11-09 15:02:07;803905;Whatever start road central its news economic.;Andy;2020-05-17 00:00:00
Registration;2023-04-07 14:54:27;107838;Forward team contain example such bring.;Andy;2020-05-17 00:00:00
Registration;2023-04-14 04:55:44;259530;Political section southern approach.;Andy;2020-05-17 00:00:00
Registration;2021-05-26 12:25:51;51043;Need authority suddenly work purpose.;Andy;2020-05-17 00:00:00
Registration;2023-03-10 10:43:33;256776;Carry choose exist case road word.;Andy;2020-05-17 00:00:00
Registration;2020-12-03 02:29:24;518198;Option expect budget opportunity.;Andy;2020-05-17 00:00:00
Registration;2022-10-24 00:28:39;3106;Particular can require work space.;Andy;2020-05-17 00:00:00
Registration;2022-06-20 11:23:52;634935;Matter everything method.;Andy;2020-05-17 00:00:00
Registration;2020-05-21 01:37:57;602399;Measure authority price form between leader message.;Andy;2020-05-17 00:00:00
Registration;2021-04-02 22:44:21;244627;Health red whatever trial bring.;Andy;2020-05-17 00:00:00
Registration;2021-03-27 03:23:46;924450;Use sound quite stock not day.;Andy;2020-05-17 00:00:00
Registration;2021-05-19 05:26:08;772828;Relationship three old program truth federal tend.;Andy;2020-05-17 00:00:00
Registration;2023-05-31 09:34:12;311045;Measure agree collection way huge.;Andy;2020-05-17 00:00:00
Registration;2020-08-24 09:25:55;601607;Which free ten opportunity.;Andy;2020-05-17 00:00:00
Registration;2020-11-22 07:47:10;323909;Especially name movie entire.;Andy;2020-05-17 00:00:00
Registration;2021-03-11 17:10:06;775009;Eye skill middle.;Andy;2020-05-17 00:00:00
Registration;2022-07-09 13:07:22;876679;Guess girl available low behavior right surface.;Andy;2020-05-17 00:00:00
Registration;2020-09-14 14:45:09;132518;It happen describe herself TV energy rather.;Andy;2020-05-17 00:00:00
Registration;2021-03-26 00:44:10;864290;After rise single most.;Andy;2020-05-17 00:00:00
Registration;2020-11-21 04:15:15;102104;Growth animal public young everybody base deal.;Andy;2020-05-17 00:00:00
Registration;2022-06-15 06:05:53;780321;Administration peace he into.;Andy;2020-05-17 00:00:00
Registration;2020-08-12 10:48:54;813368;Teacher focus investment member thus care everything.;Andy;2020-05-17 00:00:00
Registration;2021-01-08 04:15:32;151738;Everyone training day level.;Andy;2020-05-17 00:00:00
Registration;2020-05-19 18:15:29;627803;Little recent country million.;Andy;2020-05-17 00:00:00
Registration;2022-11-04 07:29:56;351085;Compare oil fear rather.;Andy;2020-05-17 00:00:00
Registration;2021-03-13 04:41:37;660042;Former cause agreement laugh yourself daughter.;Andy;2020-05-17 00:00:00
Registration;2021-11-15 06:59:55;123475;Hour authority dark matter game can.;Andy;2020-05-17 00:00:00
Registration;2020-07-28 22:08:31;283721;Nature sometimes light rather to bit example possible.;Andy;2020-05-17 00:00:00
Registration;2022-10-17 15:18:47;263556;Offer him young today across.;Andy;2020-05-17 00:00:00
Registration;2021-02-28 06:59:06;741054;Effect through resource various science though read.;Andy;2020-05-17 00:00:00
Registration;2021-05-02 13:35:32;11955;Tough church land impact risk.;Andy;2020-05-17 00:00:00
Registration;2021-07-30 04:44:08;29745;Out factor on morning important artist air.;Andy;2020-05-17 00:00:00
Registration;2022-10-10 23:35:40;303249;Sea appear of church their.;Andy;2020-05-17 00:00:00
Registration;2020-07-19 04:47:04;52031;Group own cultural white outside consumer need.;Andy;2020-05-17 00:00:00
Registration;2023-02-20 06:58:58;916578;Have by large.;Andy;2020-05-17 00:00:00
Registration;2022-12-27 06:30:26;368267;Media specific condition modern.;Andy;2020-05-17 00:00:00
Registration;2021-08-30 09:37:29;782751;Clear food national prove between office sing.;Andy;2020-05-17 00:00:00
Registration;2021-06-07 04:15:20;837206;Mention participant former sense carry lead option.;Andy;2020-05-17 00:00:00
Registration;2021-08-27 20:34:11;118462;Student simply agree exist attention improve.;Andy;2020-05-17 00:00:00
Registration;2022-04-27 12:25:04;212632;Wait somebody kid.;Andy;2020-05-17 00:00:00
Registration;2020-11-25 08:59:53;478828;Tough care nearly begin build market interview police.;Andy;2020-05-17 00:00:00
Registration;2022-12-15 09:15:21;572118;Republican increase difference.;Andy;2020-05-17 00:00:00
Registration;2022-05-25 19:17:12;695847;Western position player season local produce.;Andy;2020-05-17 00:00:00
Registration;2021-12-24 18:05:27;714370;Away group attention answer.;Andy;2020-05-17 00:00:00
Registration;2020-08-18 17:16:19;267997;Available type bit almost.;Andy;2020-05-17 00:00:00
Registration;2023-02-11 03:21:25;758093;Especially great suffer note front.;Andy;2020-05-17 00:00:00
Registration;2023-03-12 06:17:56;75686;Doctor trip share.;Andy;2020-05-17 00:00:00
Registration;2023-04-15 14:46:28;854379;Dark book hotel participant.;Andy;2020-05-17 00:00:00
Registration;2022-07-31 18:31:20;45243;Well how main specific along.;Andy;2020-05-17 00:00:00
Registration;2020-12-18 06:51:00;892905;Adult care could.;Andy;2020-05-17 00:00:00
Registration;2022-11-05 08:02:41;901903;Talk parent color begin cup easy.;Andy;2020-05-17 00:00:00
Registration;2021-12-03 05:27:06;8282;Which avoid to range real hope.;Andy;2020-05-17 00:00:00
Registration;2021-01-04 16:28:11;76465;Serve difficult rate billion someone.;Andy;2020-05-17 00:00:00
Registration;2021-12-19 12:46:41;972178;Move worry draw write explain tonight fast.;Andy;2020-05-17 00:00:00
